Company Code,Fiscal Year,Posting period,Posting Date,Document Date,G/L Account,Reference,Document Currency,Tax Code,Amount in Doc. Curr.,Document Type,Value date,Text
1234,2025,8,8/17/2025,8/15/2025,13003115,1919,GBP,YA,"2,855.83",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1828,USD,YA,971.75,RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,7/21/2025,13003115,1992,EUR,YI,470.77,RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1672,USD,YA,"12,412.43",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,4/25/2024,13003115,1514,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,12/27/2024,13003115,1985,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1677,USD,YI,264.04,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/14/2025,8/6/2025,13003115,1514,EUR,YI,"1,173,165.83",RE,8/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/14/2025,8/6/2025,13003115,1649,EUR,YI,"69,000.00",RE,8/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,8/13/2025,13003115,1594,EUR,YI,552.00,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,8/13/2025,13003115,1671,EUR,YI,0.11,RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,8/13/2025,13003115,1935,EUR,YI,"10,119.89",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,8/13/2025,13003115,1788,EUR,YI,"1,380.00",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,8/13/2025,13003115,1755,USD,YA,"19,550.00",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,8/13/2025,13003115,1848,USD,YA,"4,250.00",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/13/2025,13003115,1864,PLN,YI,741.25,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,8/21/2025,13003115,1976,USD,YI,460.00,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/5/2025,13003115,1928,GBP,YA,"5,750.00",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/5/2025,13003115,1825,GBP,YA,"1,150.00",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,2/26/2025,13003115,614,USD,YI,517.50,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/12/2025,13003115,1825,USD,YA,"2,094.84",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/12/2025,13003115,1610,GBP,YA,"2,134.97",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/12/2025,13003115,1655,GBP,YA,567.53,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,7/10/2025,13003115,1956,EUR,YI,401.91,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,5/12/2025,13003115,420,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/7/2025,13003115,1523,GBP,YA,"23,000.00",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,6/15/2025,13003115,1714,GBP,YA,"2,052.73",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,6/15/2025,13003115,1647,GBP,YA,"2,479.40",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/10/2025,8/10/2025,13003115,1602,GBP,,974.32,XE,9/3/2025,RC Clear July25B
1234,2025,8,8/10/2025,8/10/2025,13003115,1601,SAR,,"13,954.92",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,13003115,1541,ILS,,"-7,200.00",XE,9/3/2025,RC Clear July25B
1234,2025,8,8/10/2025,8/10/2025,13003115,1904,USD,,-221.75,XE,9/3/2025,RC Clear July25B
1234,2025,8,8/10/2025,8/10/2025,13003115,1569,EUR,,"-5,846.24",XE,9/3/2025,RC Clear July25B
1234,2025,8,8/10/2025,8/10/2025,13003115,1978,USD,,"-927,892.62",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,13003115,1757,EUR,,"-630,497.47",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,13003115,1738,ILS,,"-9,200.00",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,13003115,1612,GBP,,"-391,896.38",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/22/2025,6/30/2023,13003115,1778,EUR,YI,"-2,990.00",RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1597,USD,YI,179.07,RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1627,GBP,YA,"2,052.73",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,4/8/2025,13003115,478,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1893,USD,YA,"1,656.00",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1569,USD,YI,718.73,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,3/7/2025,13003115,342,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,7/28/2025,13003115,1891,USD,YI,"1,380.00",RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1796,GBP,YA,"2,757.70",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1806,USD,YI,"1,223.76",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,7/10/2025,13003115,1959,EUR,YI,605.35,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,7/31/2025,13003115,1523,EUR,YI,"160,093.54",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,7/31/2025,13003115,1791,EUR,YI,"42,556.51",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1625,USD,YI,"11,989.21",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,8/1/2025,13003115,1621,GBP,YA,152.91,RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/11/2025,13003115,1907,USD,YA,"11,500.00",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,8/4/2025,13003115,1571,EUR,YI,"2,076.44",RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,8/4/2025,13003115,1962,EUR,YI,519.11,RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1945,USD,YI,"2,399.82",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1780,GBP,YA,"1,974.17",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1750,EUR,YI,212.63,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1616,EUR,YI,"1,913.72",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,7/31/2025,13003115,1760,ILS,YA,"3,450.00",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,7/31/2025,13003115,1648,ILS,YA,"2,700.00",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/23/2025,13003115,1698,EUR,YI,"2,599.00",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/15/2025,13003115,1958,USD,YA,"3,239.09",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1529,USD,YA,"2,669.38",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,8/6/2025,13003115,1983,USD,YA,"77,664.56",RE,8/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/6/2025,8/6/2025,13003115,1592,EUR,YI,"3,229.20",RE,8/6/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,3/21/2025,13003115,767,USD,YI,"2,587.96",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1586,USD,YI,"4,573.32",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1933,USD,YA,245.99,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1806,USD,YI,51.98,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,8/8/2025,13003115,1855,EUR,YI,"1,791.00",RE,8/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,8/8/2025,13003115,1647,EUR,YI,"1,791.00",RE,8/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1988,USD,YI,316.71,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/25/2025,13003115,1639,USD,YA,"1,175.76",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/28/2025,13003115,1584,USD,YA,"4,600.00",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/28/2025,13003115,1767,USD,YA,"1,000.00",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,8/4/2025,13003115,1657,EUR,YI,"2,273.89",RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,8/4/2025,13003115,1833,EUR,YI,252.66,RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1722,USD,YI,211.14,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1774,USD,YI,416.65,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,8/7/2025,13003115,1905,USD,YI,"25,538.75",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1643,USD,YA,"4,573.32",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/14/2025,8/12/2025,13003115,1634,GBP,YA,"8,625.00",RE,8/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/15/2025,13003115,1980,GBP,YA,"2,836.59",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/28/2025,13003115,1745,USD,YA,"25,638.67",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1548,USD,YA,"3,239.09",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/21/2025,13003115,1714,USD,YA,"10,199.58",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/21/2025,13003115,1999,USD,YA,"2,217.30",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,7/31/2025,13003115,1617,USD,YA,115.00,RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/6/2025,7/15/2025,13003115,1637,GBP,YA,"3,450.00",KR,8/6/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1825,USD,YI,"1,954.84",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1780,USD,YA,539.94,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1805,USD,YA,"2,256.81",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,7/31/2025,13003115,1562,EUR,YA,"2,205.53",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,7/31/2025,13003115,1607,EUR,YA,"1,628.22",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,8/22/2025,13003115,1713,GBP,YA,90.85,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,5/29/2024,13003115,1646,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/31/2025,13003115,1951,GBP,YA,"1,584.59",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/31/2025,13003115,1687,GBP,YA,"1,377.90",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,2/24/2025,13003115,1905,GBP,YA,"23,000.00",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/15/2025,13003115,1992,GBP,YA,"2,052.73",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1816,USD,YA,216.44,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1784,USD,YA,77.07,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/7/2025,13003115,1970,GBP,YA,"9,029.84",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,11/29/2024,13003115,1653,EUR,YI,"5,808.95",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/19/2025,13003115,1972,USD,YA,"4,740.53",RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/19/2025,13003115,1517,EUR,YI,"34,159.23",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/29/2025,13003115,1912,USD,YA,"23,545.10",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/29/2025,13003115,1577,EUR,YI,"1,207.50",RE,8/28/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/18/2025,13003115,1641,USD,YA,"11,988.75",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/18/2025,13003115,1977,USD,YA,460.00,RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/18/2025,13003115,1963,USD,YA,460.00,RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/18/2025,13003115,1557,EUR,YI,131.15,RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/18/2025,13003115,1907,EUR,YI,14.57,RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/18/2025,13003115,1662,USD,YI,"9,965.90",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/14/2025,13003115,1518,GBP,YA,"1,005.05",RE,8/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/15/2025,13003115,1553,GBP,YA,"2,479.40",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1887,GBP,YA,"2,484.00",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1980,GBP,YA,"2,300.00",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1619,GBP,YA,"2,302.67",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1574,GBP,YA,255.85,RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1543,EUR,YA,"2,252.57",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1807,GBP,YA,"3,162.50",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1742,GBP,YA,"2,479.40",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1586,USD,YA,"5,060.00",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1737,GBP,YA,"4,072.25",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1946,GBP,YA,"3,079.13",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1991,GBP,YA,"2,875.00",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1585,GBP,YA,"1,987.83",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1724,GBP,YA,528.41,RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1969,GBP,YA,"2,104.27",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1630,GBP,YA,"2,138.61",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1792,GBP,YA,568.49,RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1549,GBP,YA,"2,134.97",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1503,GBP,YA,567.53,RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1775,GBP,YA,"1,909.74",RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/17/2025,8/15/2025,13003115,1833,GBP,YA,477.43,RE,8/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1875,USD,YA,"3,668.50",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1963,USD,YA,"3,833.41",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1919,GBP,YA,"6,409.41",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1903,GBP,YA,752.10,RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/15/2025,13003115,1577,GBP,YA,"2,121.59",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/15/2025,13003115,1569,GBP,YA,563.97,RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1880,USD,YA,"4,573.32",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1604,USD,YA,499.25,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1572,USD,YA,"9,599.28",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1782,USD,YA,"6,279.00",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1656,USD,YA,"6,932.97",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1527,USD,YA,154.08,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1646,USD,YA,96.43,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1807,USD,YA,"2,108.33",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1619,USD,YA,460.90,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1662,USD,YA,"3,273.96",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,6/24/2025,13003115,1732,EUR,YI,"2,300.00",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/18/2025,13003115,1945,EUR,YI,"1,610.00",RE,7/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,7/28/2025,13003115,1889,GBP,YA,"2,685.48",RE,8/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,5/7/2025,13003115,382,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,8/8/2025,13003115,1849,USD,YI,"1,380.00",RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,8/8/2025,13003115,1915,EUR,YI,"1,791.00",RE,8/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,8/8/2025,13003115,1895,EUR,YI,"1,791.00",RE,8/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1719,USD,YI,516.89,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1814,USD,YI,"16,452.66",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1644,USD,YI,287.39,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1963,USD,YI,953.58,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1686,USD,YI,"1,299.27",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1699,USD,YI,"1,542.84",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1519,USD,YI,115.36,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1783,USD,YI,"20,832.48",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1946,USD,YI,207.92,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1641,USD,YI,207.92,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1706,USD,YI,953.58,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1752,USD,YI,207.92,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1863,USD,YI,51.98,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1598,USD,YI,"1,157.13",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1508,USD,YI,"1,554.46",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1853,USD,YI,333.15,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1799,USD,YI,127.42,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1527,USD,YI,953.58,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1809,USD,YI,784.07,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1892,USD,YI,606.07,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1911,USD,YI,"2,205.87",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1969,USD,YI,"4,839.82",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1591,USD,YI,"4,573.32",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/14/2025,8/8/2025,13003115,1925,USD,YI,207.92,RE,8/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1841,USD,YI,51.98,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1759,USD,YI,835.76,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1996,USD,YI,945.04,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/8/2025,13003115,1797,GBP,YA,608.27,RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/13/2025,20201420,1766,PLN,YI,741.25,KA,,Vendor Document-OCL - Output VAT RC
1234,2025,8,8/25/2025,8/13/2025,20201420,1841,PLN,YI,"7,412.49",KA,,Vendor Document-OCL - Output VAT RC
1234,2025,8,8/25/2025,8/13/2025,20201420,1874,PLN,YI,"2,676.90",KA,,Vendor Document-OCL - Output VAT RC
1234,2025,8,8/31/2025,8/31/2025,20201420,194,SAR,YA,"-22,661.16",IP,,FX reimbursement-OCL - Output VAT RC
1234,2025,8,8/1/2025,3/7/2025,20201420,342,USD,YI,-517.50,RE,7/31/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/22/2025,7/28/2025,20201420,1749,USD,YI,"-1,380.00",RE,8/22/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/17/2025,8/15/2025,20201420,1839,GBP,YA,"-2,757.70",RE,8/17/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1579,USD,YI,"-1,223.76",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
